"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00241008","2019-10-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  194",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-26","46.231","-112.1138","1494.7","BOULDER, MT US","   76",",,7,1600","   51",",,7,1600","   51",",,7,1600","  156",",,7","  -67",",,7",,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-28","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,7,1600","   13",",,7,1600","   25",",,7,1600","  -22",",,7"," -122",",,7",,,,,,,,,"  -94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,"   25",",,7,1600","  -94",",,7"," -167",",,7",,,,,,,,," -122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-30","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,"   25",",,7,1600","   -6",",,7"," -239",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-01","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   61",",,7"," -122",",,7",,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  100",",,7"," -239",",Z,7",,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  106",",,7","    6",",,7",,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   67",",,7","  -11",",,7",,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   94",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  139",",,7","  -78",",,7",,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   50",",,7"," -128",",,7",,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  133",",,7","  -28",",,7",,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-09","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  150",",,7","  -67",",,7",,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-10","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   25",",,7,1600","   25",",,7,1600","  122",",,7"," -111",",,7",,,,,,,,," -111",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-11","46.231","-112.1138","1494.7","BOULDER, MT US","   51",",,7,1600","   51",",,7,1600","   51",",,7,1600","  -67",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-12","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   94",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   83",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   67",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-15","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  100",",,7","  -17",",,7",,,,,,,,,"   78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  106",",,7","    6",",,7",,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-17","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  122",",,7","   -6",",,7",,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-18","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  128",",,7","    0",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-19","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  128",",,7","  -22",",,7",,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   39",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   39",",,7","  -94",",,7",,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   11",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  100",",,7","  -83",",,7",,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   83",",,7","  -72",",,7",,,,,,,,,"  -50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","    6",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-27","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","    5",",,7,1600","    0",",,7,1600","  -17",",,7"," -117",",,7",,,,,,,,,"  -94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-11-30","46.231","-112.1138","1494.7","BOULDER, MT US","   76",",,7,1600","    8",",,7,1600",,,"  -22",",,7"," -211",",,7",,,,,,,,," -122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-01","46.231","-112.1138","1494.7","BOULDER, MT US","   51",",,7,1600","  102",",,7,1600","  102",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","  102",",,7,1600","   11",",,7"," -261",",,7",,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   76",",,7,1600","   56",",,7","   -6",",,7",,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   83",",,7","  -56",",,7",,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"    0",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","   44",",,7","  -89",",,7",,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   89",",,7","  -89",",,7",,,,,,,,,"  -83",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-09","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   13",",,7,1600","   25",",,7,1600","  -33",",,7"," -144",",,7",,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","   50",",,7"," -144",",,7",,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-12","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   61",",,7","  -22",",,7",,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   61",",,7","  -89",",,7",,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-15","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -11",",,7"," -106",",,7",,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -11",",,7","  -61",",,7",,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-17","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   -6",",,7","  -67",",,7",,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-18","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","    0",",,7"," -122",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-19","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   56",",,7"," -122",",,7",,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   78",",,7","  -28",",,7",,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   94",",,7","  -28",",,7",,,,,,,,,"   83",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   89",",,7","  -39",",,7",,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   56",",,7","  -28",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-24","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   13",",,7,1600","   25",",,7,1600","    6",",,7","  -39",",,7",,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","  -22",",,7"," -139",",,7",,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-27","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","    6",",,7"," -189",",,7",,,,,,,,,"  -89",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -33",",,7"," -128",",,7",,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -56",",,7","  -94",",,7",,,,,,,,,"  -61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-30","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -11",",,7"," -161",",,7",,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-12-31","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","    6",",,7","  -39",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-01","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   25",",,7,1600","   25",",,7,1600","   17",",,7"," -144",",,7",,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","   50",",,7","  -22",",,7",,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","   72",",,7","  -11",",,7",,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","   72",",,7","  -50",",,7",,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   11",",,7","  -83",",,7",,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","    6",",,7","  -56",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   72",",,7","  -44",",,7",,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   28",",,7","  -61",",,7",,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-10","46.231","-112.1138","1494.7","BOULDER, MT US",,,"   25",",,7,1600","   25",",,7,1600","  -39",",,7"," -156",",,7","    2",",,7",,,"   25",",,7",,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","    6",",,7","  -89",",,7",,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-12","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   13",",,7,1600","   25",",,7,1600","    0",",,7","  -67",",,7",,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -11",",,7"," -128",",,7",,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -39",",,7"," -133",",,7",,,,,,,,," -106",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-15","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   25",",,7,1600","   25",",,7,1600","  -39",",,7"," -211",",,7",,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   17",",,7"," -206",",,7",,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-19","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   33",",,7","  -89",",,7",,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"   67",",,7","  -94",",,7",,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-22","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   13",",,7,1600",,,"   67",",,7","  -67",",,7",,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   39",",,7","  -28",",,7",,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   33",",,7","  -61",",,7",,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","  -39",",,7",,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   50",",,7","  -78",",,7",,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   56",",,7","  -61",",,7",,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-30","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   56",",,7","   -6",",,7",,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-01-31","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   61",",,7","  -39",",,7",,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  139",",,7","  -50",",,7",,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  -22",",,7"," -189",",,7",,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   22",",,7","  -44",",,7",,,,,,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-06","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   51",",,7,1600",,,"   22",",,7","  -39",",,7",,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   33",",,7","  -28",",,7",,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   22",",,7","  -67",",,7",,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-09","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   25",",,7,1600",,,"    6",",,7"," -194",",,7",,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-10","46.231","-112.1138","1494.7","BOULDER, MT US","   51",",,7,1600","   76",",,7,1600",,,"  -22",",,7","  -78",",,7",,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   33",",,7"," -178",",,7",,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-12","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   25",",,7,1600",,,"   28",",,7","  -72",",,7",,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","   33",",,7"," -111",",,7",,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-14","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   38",",,7,1600","   51",",,7,1600","   33",",,7"," -111",",,7",,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-15","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","   22",",,7","  -78",",,7",,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"   39",",,7","  -61",",,7",,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-18","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   13",",,7,1600",,,"   17",",,7"," -156",",,7",,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-19","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  -28",",,7"," -194",",,7",,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","   17",",,7"," -161",",,7",,,,,,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   78",",,7"," -144",",,7",,,,,,,,,"   78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   94",",,7"," -144",",,7",,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"   72",",,7","  -94",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-24","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   13",",,7,1600",,,"    0",",,7","  -67",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   22",",,7","  -72",",,7",,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   72",",,7","  -39",",,7",,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-27","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   78",",,7","  -44",",,7",,,,,,,,,"   78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
