"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00013761","2019-03-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   44",",,7",,,,,,,"  554",",,7,",,,,,,,,,,,"   44",",,7,0700",,,,,"  111",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2019-03-21","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   44",",,7",,,,,,,"  500",",,7,",,,,,,,,,,,"   78",",,7,0700",,,,,"  106",",,7",,,"  244",",,7",,,,,,,,,,
"USC00013761","2019-03-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   56",",,7",,,,,,,"  475",",,7,",,,,,,,,,,,"   56",",,7,0700",,,,,"  122",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2019-03-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","   56",",,7",,,,,,,"  328",",,7,",,,,,,,,,,,"  111",",,7,0700",,,,,"  122",",,7",,,"  267",",,7",,,,,,,,,,
"USC00013761","2019-03-26","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  111",",,7",,,,,,,"  279",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"  150",",,7",,,"  244",",,7",,,,,,,,,,
"USC00013761","2019-03-27","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   94",",,7",,,,,,,"  775",",,7,",,,,,,,,,,,"   94",",,7,0700",,,,,"  144",",,7",,,"  244",",,7",,,,,,,,,,
"USC00013761","2019-03-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   61",",,7",,,,,,,"  719",",,7,",,,,,,,,,,,"   78",",,7,0700",,,,,"  128",",,7",,,"  272",",,7",,,,,,,,,,
"USC00013761","2019-03-29","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   78",",,7",,,,,,,"  640",",,7,",,,,,,,,,,,"  100",",,7,0700",,,,,"  133",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2019-04-01","31.3625","-85.3397","112.8","HEADLAND, AL US","   25",",,7,0700","    0",",,7","    0",",,7","  272",",,7","   61",",,7",,,,,,,"  536",",,7,",,,,,,,,,,,"   61",",,7,0700",,,,,"  128",",,7",,,"  283",",,7",,,,,,,,,,
"USC00013761","2019-04-02","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   61",",,7",,,,,,,"  503",",,7,",,,,,,,,,,,"   78",",,7,0700",,,,,"  122",",,7",,,"  256",",,7",,,,,,,,,,
"USC00013761","2019-04-03","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   67",",,7",,,,,,,"  467",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"  133",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2019-04-04","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   67",",,7",,,,,,,"  455",",,7,",,,,,,,,,,,"  106",",,7,0700",,,,,"  111",",,7",,,"  272",",,7",,,,,,,,,,
"USC00013761","2019-04-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  100",",,7",,,,,,,"  516",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  150",",,7",,,"  228",",,7",,,,,,,,,,
"USC00013761","2019-04-08","31.3625","-85.3397","112.8","HEADLAND, AL US","   66",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  161",",,7",,,,,,,"  503",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  178",",,7",,,"  272",",,7",,,,,,,,,,
"USC00013761","2019-04-09","31.3625","-85.3397","112.8","HEADLAND, AL US","  109",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  178",",,7",,,,,,,"  599",",,7,",,,,,,,,,,,"  183",",,7,0700",,,,,"  178",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2019-04-10","31.3625","-85.3397","112.8","HEADLAND, AL US","  107",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  150",",,7",,,,,,,"  671",",,7,",,,,,,,,,,,"  156",",,7,0700",,,,,"  150",",,7",,,"  272",",,7",,,,,,,,,,
"USC00013761","2019-04-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  156",",,7",,,,,,,"  622",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  178",",,7",,,"  300",",,7",,,,,,,,,,
"USC00013761","2019-04-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  167",",,7",,,,,,,"  556",",,7,",,,,,,,,,,,"  183",",,7,0700",,,,,"  183",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2019-04-15","31.3625","-85.3397","112.8","HEADLAND, AL US","  152",",,7,0700","    0",",,7","    0",",,7","  306",",,7","   83",",,7",,,,,,,"  559",",,7,",,,,,,,,,,,"   83",",,7,0700",,,,,"  139",",,7",,,"  311",",,7",,,,,,,,,,
"USC00013761","2019-04-16","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   83",",,7",,,,,,," 1064",",,7,",,,,,,,,,,,"   89",",,7,0700",,,,,"  139",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2019-04-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","   89",",,7",,,,,,,"  970",",,7,",,,,,,,,,,,"  128",",,7,0700",,,,,"  161",",,7",,,"  306",",,7",,,,,,,,,,
"USC00013761","2019-04-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  128",",,7",,,,,,,"  942",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  178",",,7",,,"  289",",,7",,,,,,,,,,
"USC00013761","2019-04-19","31.3625","-85.3397","112.8","HEADLAND, AL US","  122",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  167",",,7",,,,,,,"  993",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  194",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2019-04-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  244",",,7","   72",",,7",,,,,,,"  826",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"  150",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2019-04-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  117",",,7",,,,,,,"  770",",,7,",,,,,,,,,,,"  133",",,7,0700",,,,,"  167",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2019-04-24","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  133",",,7",,,,,,,"  691",",,7,",,,,,,,,,,,"  161",",,7,0700",,,,,"  183",",,7",,,"  311",",,7",,,,,,,,,,
"USC00013761","2019-04-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  139",",,7",,,,,,,"  640",",,7,",,,,,,,,,,,"  150",",,7,0700",,,,,"  194",",,7",,,"  300",",,7",,,,,,,,,,
"USC00013761","2019-04-26","31.3625","-85.3397","112.8","HEADLAND, AL US","  135",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  144",",,7",,,,,,,"  729",",,7,",,,,,,,,,,,"  156",",,7,0700",,,,,"  189",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2019-04-29","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  100",",,7",,,,,,,"  531",",,7,",,,,,,,,,,,"  150",",,7,0700",,,,,"  172",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-04-30","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  150",",,7",,,,,,,"  442",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  200",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2019-05-01","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,,,"  368",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  217",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2019-05-03","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,"  653",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  222",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2019-05-06","31.3625","-85.3397","112.8","HEADLAND, AL US","  107",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  156",",,7",,,,,,,"  592",",,7,",,,,,,,,,,,"  161",",,7,0700",,,,,"  206",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2019-05-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  156",",,7",,,,,,,"  521",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  206",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2019-05-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  172",",,7",,,,,,,"  462",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  217",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-05-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  194",",,7",,,,,,,"  373",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  233",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2019-05-10","31.3625","-85.3397","112.8","HEADLAND, AL US","   10",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,"  335",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  233",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2019-05-13","31.3625","-85.3397","112.8","HEADLAND, AL US","  218",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,,,"  876",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  233",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2019-05-14","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,,,"  823",",,7,",,,,,,,,,,,"  144",",,7,0700",,,,,"  200",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2019-05-15","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,,,"  737",",,7,",,,,,,,,,,,"  133",",,7,0700",,,,,"  200",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-05-16","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  133",",,7",,,,,,,"  665",",,7,",,,,,,,,,,,"  183",",,7,0700",,,,,"  200",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2019-05-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,,,"  605",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  222",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2019-05-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,,,"  384",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  239",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2019-05-21","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,,,"  318",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  256",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-05-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,,," 1143",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  250",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-05-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  200",",,7",,,,,,," 1072",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  250",",,7",,,"  389",",,7",,,,,,,,,,
"USC00013761","2019-06-03","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  206",",,7",,,,,,,"  615",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  289",",,7",,,"  383",",,7",,,,,,,,,,
"USC00013761","2019-06-04","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  217",",,7",,,,,,,"  396",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  283",",,7",,,"  389",",,7",,,,,,,,,,
"USC00013761","2019-06-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  378",",,7","  239",",,7",,,,,,,"  310",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  261",",,7",,,"  394",",,7",,,,,,,,,,
"USC00013761","2019-06-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  239",",,7",,,,,,,"  655",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  294",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-06-07","31.3625","-85.3397","112.8","HEADLAND, AL US","   81",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  228",",,7",,,,,,,"  719",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  267",",,7",,,"  300",",,7",,,,,,,,,,
"USC00013761","2019-06-10","31.3625","-85.3397","112.8","HEADLAND, AL US","  203",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  211",",,7",,,,,,,"  818",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  256",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2019-06-11","31.3625","-85.3397","112.8","HEADLAND, AL US","  170",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,,,"  894",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  228",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2019-06-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  217",",,7",,,,,,,"  823",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  256",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-06-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,"  419",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  250",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-06-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  222",",,7",,,,,,,"  335",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  272",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2019-06-19","31.3625","-85.3397","112.8","HEADLAND, AL US","   79",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  228",",,7",,,,,,,"  820",",,7,",,,,,,,,,,,"  267",",,7,0700",,,,,"  228",",,7",,,"  300",",,7",,,,,,,,,,
"USC00013761","2019-06-20","31.3625","-85.3397","112.8","HEADLAND, AL US","  203",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  228",",,7",,,,,,,"  955",",,7,",,,,,,,,,,,"  267",",,7,0700",,,,,"  261",",,7",,,"  306",",,7",,,,,,,,,,
"USC00013761","2019-06-21","31.3625","-85.3397","112.8","HEADLAND, AL US","   89",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  233",",,7",,,,,,,"  945",",,7,",,,,,,,,,,,"  261",",,7,0700",,,,,"  272",",,7",,,"  306",",,7",,,,,,,,,,
"USC00013761","2019-06-24","31.3625","-85.3397","112.8","HEADLAND, AL US","   20",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  222",",,7",,,,,,,"  792",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  267",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-06-27","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,"  556",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  272",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2019-06-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  222",",,7",,,,,,,"  472",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  272",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-07-01","31.3625","-85.3397","112.8","HEADLAND, AL US","   71",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,,"  386",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  272",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2019-07-02","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,,,"  287",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  278",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2019-07-03","31.3625","-85.3397","112.8","HEADLAND, AL US","   15",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  239",",,7",,,,,,," 1080",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  283",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2019-07-08","31.3625","-85.3397","112.8","HEADLAND, AL US","   58",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  222",",,7",,,,,,,"  892",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  272",",,7",,,"  378",",,7",,,,,,,,,,
"USC00013761","2019-07-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,"  831",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  278",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-07-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,"  754",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  283",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2019-07-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  239",",,7",,,,,,,"  699",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  289",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2019-07-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,"  638",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  294",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-07-15","31.3625","-85.3397","112.8","HEADLAND, AL US","  259",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,,,"  765",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  244",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2019-07-16","31.3625","-85.3397","112.8","HEADLAND, AL US","   64",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  222",",,7",,,,,,,"  803",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  261",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2019-07-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  233",",,7",,,,,,,"  691",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  256",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2019-07-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,,,"  638",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  272",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2019-07-19","31.3625","-85.3397","112.8","HEADLAND, AL US","  183",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,"  726",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  283",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-07-22","31.3625","-85.3397","112.8","HEADLAND, AL US","  678",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,," 1156",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  256",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-07-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  228",",,7",,,,,,," 1026",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  267",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2019-07-24","31.3625","-85.3397","112.8","HEADLAND, AL US","   94",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  206",",,7",,,,,,," 1085",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  261",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2019-07-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0700",,,,,"  250",",,7",,,"  311",",,7",,,,,,,,,,
"USC00013761","2019-07-26","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  189",",,7",,,,,,,"  965",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  250",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2019-07-29","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  189",",,7",,,,,,,"  752",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  261",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-07-30","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  200",",,7",,,,,,,"  671",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  267",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-07-31","31.3625","-85.3397","112.8","HEADLAND, AL US","  592",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  211",",,7",,,,,,,"  592",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  272",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2019-08-01","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,,,"  546",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  278",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2019-08-02","31.3625","-85.3397","112.8","HEADLAND, AL US"," 1046",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,,," 1118",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  256",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2019-08-05","31.3625","-85.3397","112.8","HEADLAND, AL US","   33",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,,," 1001",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  244",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2019-08-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  228",",,7",,,,,,,"  955",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  267",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2019-08-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,,,"  843",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  267",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-08-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,,,"  790",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  272",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-08-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  228",",,7",,,,,,,"  744",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  278",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-08-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,,,"  528",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  283",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-08-13","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  239",",,7",,,,,,,"  478",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  300",",,7",,,"  394",",,7",,,,,,,,,,
