"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093227","2019-03-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   33",",,W","   47",",,W",,,,,,,,,"  290",",,W","  300",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   56",",,W,2400",,,"    0",",,H","  139",",,W","   44",",,W","   42",",,W",,,,,,,,,"  140",",,W","  140",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   33",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   50",",,W","   36",",,W",,,,,,,,,"  140",",,W","   80",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   11",",,W","   19",",,W",,,,,,,,,"  270",",,W","  260",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   28",",,W","   45",",,W",,,,,,,,,"  280",",,W","  280",",,W","  139",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   17",",,W","   39",",,W",,,,,,,,,"  360",",,W","  360",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   22",",,W","   29",",,W",,,,,,,,,"   20",",,W","   20",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   11",",,W","   21",",,W",,,,,,,,,"  280",",,W","  280",",,W","   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   22",",,W","   18",",,W",,,,,,,,,"  270",",,W","  280",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   44",",,W","   24",",,W",,,,,,,,,"  110",",,W","  110",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   61",",,W","   30",",,W",,,,,,,,,"  100",",,W","   80",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    8",",,W,2400",,,"    0",",,H","  211",",,W","   56",",,W","   29",",,W",,,,,,,,,"  220",",,W","  240",",,W","   81",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   94",",,W,2400",,,"    0",",,H","  167",",,W","   50",",,W","   44",",,W",,,,,,,,,"  200",",,W","  200",",,W","   89",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   44",",,W","   31",",,W",,,,,,,,,"  280",",,W","  270",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  262",",,W,2400",,,"    0",",,H","  133",",,W","   44",",,W","   23",",,W",,,,,,,,,"  100",",,W","  120",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   18",",,W,2400",,,"    0",",,H","  167",",,W","   56",",,W","   38",",,W",,,,,,,,,"  270",",,W","  280",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   44",",,W","   23",",,W",,,,,,,,,"  100",",,W","   90",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   76",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   72",",,W","   30",",,W",,,,,,,,,"  210",",,W","  190",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   43",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   72",",,W","   18",",,W",,,,,,,,,"  240",",,W","  350",",,W","   58",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   28",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   83",",,W","   51",",,W",,,,,,,,,"  190",",,W","  190",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   99",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   61",",,W","   29",",,W",,,,,,,,,"  300",",,W","  260",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   44",",,W","   28",",,W",,,,,,,,,"  260",",,W","  250",",,W","   76",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   33",",,W","   21",",,W",,,,,,,,,"  270",",,W","  270",",,W","   81",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-03-31","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   39",",,W","   17",",,W",,,,,,,,,"  280",",,W","  280",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   10",",,W,2400",,,"    0",",,H","  172",",,W","   89",",,W","   18",",,W",,,,,,,,,"  290",",,W","  290",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   18",",,W,2400",,,"    0",",,H","  172",",,W","   89",",,W","   26",",,W",,,,,,,,,"  200",",,W","  210",",,W","  103",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  172",",,W","   89",",,W","   19",",,W",,,,,,,,,"  200",",,W","  230",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  167",",,W","  117",",,W","   34",",,W",,,,,,,,,"  230",",,W","  230",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    3",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  111",",,W","   34",",,W",,,,,,,,,"  190",",,W","  200",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    3",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  111",",,W","   33",",,W",,,,,,,,,"  220",",,W","  220",",,W","   89",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  144",",,W","   36",",,W",,,,,,,,,"  280",",,W","  280",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   10",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  117",",,W","   38",",,W",,,,,,,,,"  200",",,W","  200",",,W","   94",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   83",",,W","   52",",,W",,,,,,,,,"  260",",,W","  270",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   28",",,W","   34",",,W",,,,,,,,,"  270",",,W","  280",",,W","  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   78",",,W","   41",",,W",,,,,,,,,"  290",",,W","  290",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   50",",,W","   27",",,W",,,,,,,,,"  270",",,W","  270",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   67",",,W","   23",",,W",,,,,,,,,"  220",",,W","  210",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   67",",,W","   42",",,W",,,,,,,,,"  250",",,W","  250",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   30",",,W,2400",,,"    0",",,H","  161",",,W","   61",",,W","   40",",,W",,,,,,,,,"  270",",,W","  270",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  189",",,W","   83",",,W","   31",",,W",,,,,,,,,"  270",",,W","  210",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   44",",,W","   19",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","   72",",,W","   22",",,W",,,,,,,,,"   90",",,W","  120",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   83",",,W","   34",",,W",,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  194",",,W","   89",",,W","   60",",,W",,,,,,,,,"  270",",,W","  250",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   50",",,W","   22",",,W",,,,,,,,,"  230",",,W","  220",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  272",",,W","   50",",,W","   23",",,W",,,,,,,,,"  270",",,W","  270",",,W","   81",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  100",",,W","   17",",,W",,,,,,,,,"  220",",,W","  220",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  111",",,W","   25",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  100",",,W","   35",",,W",,,,,,,,,"  210",",,W","  200",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  100",",,W","   36",",,W",,,,,,,,,"  190",",,W","  190",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   72",",,W","   50",",,W",,,,,,,,,"  190",",,W","  190",",,W","  103",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  106",",,W","   40",",,W",,,,,,,,,"  190",",,W","  200",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  100",",,W","   54",",,W",,,,,,,,,"  200",",,W","  210",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-04-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   72",",,W","   47",",,W",,,,,,,,,"  200",",,W","  190",",,W","   89",",,W","  112",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400",,,,,"  217",",,W","   39",",,W","   28",",,W",,,,,,,,,"  270",",,W","  260",",,W","   81",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400",,,,,"  233",",,W","   39",",,W","   20",",,W",,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400",,,,,"  222",",,W","   50",",,W","   21",",,W",,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   67",",,W","   44",",,W",,,,,,,,,"  270",",,W","  260",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   83",",,W","   59",",,W",,,,,,,,,"  200",",,W","  210",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  106",",,W","   50",",,W",,,,,,,,,"  200",",,W","  200",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  117",",,W","   47",",,W",,,,,,,,,"  280",",,W","  210",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  117",",,W","   42",",,W",,,,,,,,,"  260",",,W","  260",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  117",",,W","   53",",,W",,,,,,,,,"  280",",,W","  200",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  117",",,W","   52",",,W",,,,,,,,,"  200",",,W","  200",",,W","  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  117",",,W","   53",",,W",,,,,,,,,"  270",",,W","  270",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  117",",,W","   49",",,W",,,,,,,,,"  220",",,W","  190",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  100",",,W","   56",",,W",,,,,,,,,"  260",",,W","  260",",,W","  112",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  100",",,W","   56",",,W",,,,,,,,,"  280",",,W","  230",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  234",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  111",",,W","   39",",,W",,,,,,,,,"  250",",,W","  250",",,W","   94",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   61",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  106",",,W","   66",",,W",,,,,,,,,"  280",",,W","  270",",,W","  116",",,W","  157",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  189",",,W","   94",",,W","   48",",,W",,,,,,,,,"  260",",,W","  260",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   71",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   78",",,W","   33",",,W",,,,,,,,,"  120",",,W","  120",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  279",",,W,2400",,,"    0",",,H","  150",",,W","   72",",,W","   26",",,W",,,,,,,,,"  260",",,W","  250",",,W","   89",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   36",",,W,2400",,,"    0",",,H","  194",",,W","   61",",,W","   38",",,W",,,,,,,,,"  270",",,W","  270",",,W","   98",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   25",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  100",",,W","   69",",,W",,,,,,,,,"  260",",,W","  270",",,W","  134",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   72",",,W","   30",",,W",,,,,,,,,"  250",",,W","  270",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  111",",,W","   57",",,W",,,,,,,,,"  190",",,W","  190",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  117",",,W","   45",",,W",,,,,,,,,"  200",",,W","  260",",,W","   94",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  206",",,W","  111",",,W","   54",",,W",,,,,,,,,"  200",",,W","  210",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  161",",,W","   83",",,W","   60",",,W",,,,,,,,,"  260",",,W","  260",",,W","  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-05-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   72",",,W","   31",",,W",,,,,,,,,"  200",",,W","  220",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
